Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","Core #0 Usage [%]","Core #1 Usage [%]","Core #2 Usage [%]","Core #3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","Total DRAM Power [W]","GPU Clock [MHz]","GPU D3D Usage [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","Package C2 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Graphics Driver [Yes/No]","IA: Autonomous Utilization-Based Frequency Control [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Domain-Level PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: Graphics Driver [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Domain-Level PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Temperature 1 [°C]","Temperature 2 [°C]","Temperature 3 [°C]","Vcore [V]","Vccp2 [V]","+3.3V [V]","+5V [V]","VIN6 [V]","5VSB [V]","VBAT [V]","Power [RPM]","Fan5 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","iGPU VID [V]",
17.2.2017,16:51:17.580,5329,7960,40.1,3763,2294,62.1,2.8,0.951,1.007,1.007,1.005,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,59,62,62,59,41,38,38,41,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,52,35.712,30.334,0.016,3.775,598.7,0.5,0,204,0.0,99.3,99.3,99.3,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,51,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1854,1490,No,32,32,No,No,0.0,0.5,0.5,0.000,0.168,239073,192202,1017,622,0.644,0.025,0,0.000,
17.2.2017,16:51:19.930,5328,7960,40.0,3763,2294,62.1,2.8,1.010,1.007,1.007,1.005,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,59,62,63,59,41,38,37,41,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,52,35.828,30.457,0.004,3.779,598.7,0.1,0,204,0.0,99.3,99.3,99.3,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,51,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1854,1490,No,32,32,No,No,0.0,0.0,0.0,0.000,0.003,239073,192202,1017,622,2.114,2.327,0,0.000,
17.2.2017,16:51:22.064,5328,7960,40.0,3763,2294,62.1,2.8,1.005,1.007,1.007,1.005,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,58,62,62,60,42,38,38,40,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,63,51,35.713,30.351,0.007,3.775,598.7,0.2,0,204,0.0,99.3,99.3,99.4,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,51,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1854,1490,No,32,32,No,No,0.0,16.0,16.0,0.000,0.126,239073,192202,1017,622,1.616,0.733,0,0.000,
17.2.2017,16:51:24.190,5329,7960,40.0,3763,2294,62.1,2.8,1.005,1.007,1.007,1.005,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,60,61,62,60,40,39,38,40,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,51,35.836,30.456,0.006,3.777,598.7,0.2,0,204,0.0,99.4,99.4,99.4,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,51,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1849,1490,No,32,32,No,No,0.0,0.7,0.7,0.000,0.011,239073,192202,1017,622,0.551,0.099,0,0.000,
17.2.2017,16:51:26.315,5328,7960,40.0,3763,2294,62.1,2.8,1.005,1.007,1.007,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,58,60,62,59,42,40,38,41,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,63,52,35.745,30.389,0.007,3.777,598.7,0.2,0,196,0.0,99.3,99.3,99.3,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,51,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1849,1493,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239073,192202,1017,622,1.710,0.181,0,0.000,
17.2.2017,16:51:28.440,5328,7961,40.0,3763,2294,62.1,2.8,1.005,1.007,0.949,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,59,61,62,59,41,39,38,41,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,51,35.795,30.433,0.004,3.777,598.7,0.2,0,196,0.0,99.3,99.3,99.3,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1849,1490,No,32,32,No,No,0.0,0.0,0.0,0.000,0.003,239073,192202,1017,622,0.541,1.241,0,0.000,
17.2.2017,16:51:30.582,5328,7960,40.0,3763,2295,62.1,2.8,1.005,1.007,1.007,0.951,3092.8,3092.8,3092.8,3092.8,99.8,3092.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,59,61,61,60,41,39,39,40,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,52,35.714,30.343,0.006,3.776,598.6,0.2,0,196,0.0,99.3,99.3,99.3,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.1,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1854,1490,No,32,32,No,No,0.9,0.0,0.9,0.001,0.000,239073,192202,1017,622,2.949,1.640,0,0.000,
17.2.2017,16:51:32.707,5328,7961,40.0,3763,2295,62.1,2.8,1.005,1.007,0.949,1.005,3092.8,3092.8,3092.8,3092.8,99.8,3092.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,60,61,63,59,40,39,37,41,63,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,52,35.682,30.340,0.005,3.779,598.6,0.2,0,196,0.0,99.3,99.3,99.4,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.1,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1854,1490,No,32,32,No,No,0.0,0.0,0.0,0.000,0.015,239073,192202,1017,622,1.271,0.000,0,0.000,
17.2.2017,16:51:34.842,5328,7960,40.0,3763,2295,62.1,2.8,1.010,1.007,1.007,1.005,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,59,62,62,59,41,38,38,41,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,52,35.586,30.255,0.004,3.782,598.7,0.1,0,196,0.0,99.3,99.3,99.3,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1849,1490,No,32,32,No,No,0.0,0.1,0.1,0.000,0.024,239073,192202,1017,622,0.806,0.078,0,0.000,
17.2.2017,16:51:37.076,5327,7961,40.0,3763,2295,62.1,2.8,1.010,1.007,0.949,1.010,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,59,60,61,59,41,40,39,41,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,52,35.601,30.231,0.007,3.774,598.7,0.3,0,196,0.0,99.3,99.3,99.3,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1854,1493,No,32,32,No,No,0.0,1.8,1.8,0.000,0.014,239073,192202,1017,622,0.426,0.000,0,0.000,
17.2.2017,16:51:39.201,5325,7963,40.0,3762,2296,62.1,2.8,1.005,1.007,0.949,1.005,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,58,61,62,59,42,39,38,41,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,51,35.591,30.213,0.006,3.776,598.7,0.2,0,196,0.0,99.4,99.4,99.4,99.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1849,1490,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239073,192202,1017,622,1.596,0.000,0,0.000,
17.2.2017,16:51:41.326,5326,7963,40.0,3762,2296,62.0,2.8,1.010,1.007,1.007,0.951,3093.3,3093.3,3093.3,3093.3,99.8,3093.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,60,60,62,57,40,40,38,43,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,51,35.557,30.153,0.014,3.772,598.7,0.5,0,196,0.0,99.3,99.3,99.3,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1849,1490,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239073,192202,1017,622,0.280,0.000,0,0.000,
17.2.2017,16:51:43.468,5328,7961,40.0,3765,2292,62.1,2.8,1.010,1.007,1.007,1.005,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,58,62,62,60,42,38,38,40,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,52,35.435,29.941,0.011,3.745,598.7,0.2,0,193,0.0,99.3,99.3,99.3,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1849,1490,No,32,32,No,No,19.4,4.0,23.4,0.183,0.510,239074,192203,1017,622,15.931,4.424,0,0.000,
17.2.2017,16:51:45.593,5328,7960,40.0,3766,2292,62.1,2.8,1.010,1.007,1.007,1.010,3093.2,3093.2,3093.2,3093.2,99.8,3093.2,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,58,61,62,59,42,39,38,41,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,52,35.673,30.276,0.011,3.770,598.7,0.4,0,193,0.0,99.3,99.3,99.3,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1849,1490,No,32,32,No,No,0.0,0.0,0.0,0.000,0.015,239074,192203,1017,622,0.335,0.000,0,0.000,
17.2.2017,16:51:47.719,5328,7961,40.0,3766,2292,62.1,2.8,1.010,1.007,1.007,1.005,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,59,61,61,60,41,39,39,40,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,51,35.743,30.282,0.033,3.769,598.7,1.1,0,193,0.0,99.3,99.3,99.3,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1849,1493,No,32,32,No,No,0.0,0.0,0.0,0.000,0.030,239074,192203,1017,622,2.025,1.527,0,0.000,
17.2.2017,16:51:49.845,5328,7961,40.0,3766,2292,62.1,2.8,0.951,1.007,1.007,1.005,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,59,61,61,59,41,39,39,41,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,51,35.483,29.976,0.061,3.765,598.7,2.2,0,193,0.0,99.3,99.3,99.3,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1849,1490,No,32,32,No,No,0.0,0.0,0.0,0.000,0.000,239074,192203,1017,622,0.438,0.133,0,0.000,
17.2.2017,16:51:51.996,5345,7944,40.2,3791,2267,62.5,2.8,0.951,1.007,1.007,1.010,3093.4,3093.4,3093.4,3093.4,99.8,3093.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,58,61,62,59,42,39,38,41,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,51,35.358,29.754,0.060,3.741,598.7,2.1,0,193,0.0,99.3,99.3,99.3,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1849,1493,No,32,32,No,No,54.2,3.2,57.4,20.230,0.062,239115,192203,1017,622,0.568,0.049,0,0.000,
17.2.2017,16:51:54.094,5569,7719,41.9,3889,2169,64.1,2.8,1.010,1.007,0.949,1.005,3093.4,3093.4,3093.4,3093.4,99.8,3093.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,58,61,62,59,42,39,38,41,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,52,35.090,29.019,0.244,3.651,598.7,6.1,0,200,0.0,99.2,99.3,99.3,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1849,1493,No,32,32,No,No,100.0,59.3,100.0,29.898,0.138,239175,192204,1017,622,56.073,10.253,0,0.000,
17.2.2017,16:51:56.212,5660,7628,42.5,4027,2031,66.4,2.8,1.010,1.007,1.007,1.010,3093.4,3093.4,3093.4,3093.4,99.8,3093.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,58,59,60,57,42,41,40,43,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,60,60,51,35.246,28.571,0.441,3.526,598.7,8.8,0,244,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1854,1490,No,32,32,No,No,100.0,88.3,100.0,2.104,0.727,239179,192205,1017,622,51.450,8.136,0,0.740,
17.2.2017,16:51:58.346,5704,7585,42.9,4057,2000,66.9,2.8,1.010,1.007,1.007,1.010,3093.4,3093.4,3093.4,3093.4,99.8,3093.4,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,59,60,62,58,41,40,38,42,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,50,35.435,29.420,0.173,3.651,598.7,2.4,0,248,0.0,99.3,99.3,99.3,99.3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.3,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1854,1490,No,32,32,No,No,31.8,18.5,50.3,0.439,0.244,239180,192206,1017,622,122.221,14.419,0,0.000,
17.2.2017,16:52:0.477,5695,7593,42.8,4076,1981,67.2,2.8,1.010,0.953,1.007,0.951,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,58,60,62,58,42,40,38,42,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,61,61,51,35.037,28.660,0.538,3.631,598.7,15.3,0,239,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,50,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1849,1493,No,32,32,No,No,12.4,0.5,12.8,0.179,0.247,239180,192206,1017,622,80.321,5.248,0,0.000,
17.2.2017,16:52:2.629,5642,7646,42.4,4030,2027,66.5,2.8,0.951,0.953,1.007,1.010,3093.1,3093.1,3093.1,3093.1,99.8,3093.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,31,31,31,31,31,57,61,62,59,43,39,38,41,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,62,51,35.241,29.381,0.201,3.712,598.7,5.7,0,240,0.0,99.2,99.2,99.2,99.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,798.2,8.00,11,11,11,28,208,1,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,26,49,-67,2.220,2.220,1.992,3.347,1.932,2.762,1.596,1849,1490,No,32,32,No,No,22.5,0.6,23.0,0.200,0.531,239181,192207,1018,622,77.675,5.088,0,0.000,
Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Uncore Clock [MHz]","Core #0 Usage [%]","Core #1 Usage [%]","Core #2 Usage [%]","Core #3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","GT Cores Power [W]","Total DRAM Power [W]","GPU Clock [MHz]","GPU D3D Usage [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","Package C2 Residency [%]","Core #0 Thread 0 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: Graphics Driver [Yes/No]","IA: Autonomous Utilization-Based Frequency Control [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Domain-Level PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: Graphics Driver [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: Running Average Thermal Limit [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Domain-Level PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","Temperature 1 [°C]","Temperature 2 [°C]","Temperature 3 [°C]","Vcore [V]","Vccp2 [V]","+3.3V [V]","+5V [V]","VIN6 [V]","5VSB [V]","VBAT [V]","Power [RPM]","Fan5 [RPM]","Chassis Intrusion [Yes/No]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","iGPU VID [V]",
