Date,Time,"Virtual Memory Commited [MB]","Virtual Memory Available [MB]","Virtual Memory Load [%]","Physical Memory Used [MB]","Physical Memory Available [MB]","Physical Memory Load [%]","Page File Usage [%]","Core #0 VID [V]","Core #1 VID [V]","Core #2 VID [V]","Core #3 VID [V]","Core #0 Clock [MHz]","Core #1 Clock [MHz]","Core #2 Clock [MHz]","Core #3 Clock [MHz]","Bus Clock [MHz]","Ring Clock [MHz]","System Agent Clock [MHz]","Core #0 Usage [%]","Core #1 Usage [%]","Core #2 Usage [%]","Core #3 Usage [%]","Max CPU/Thread Usage [%]","Total CPU Usage [%]","On-Demand Clock Modulation [%]","Core #0 Ratio [x]","Core #1 Ratio [x]","Core #2 Ratio [x]","Core #3 Ratio [x]","Uncore Ratio [x]","Core #0 [°C]","Core #1 [°C]","Core #2 [°C]","Core #3 [°C]","Core #0 Distance to TjMAX [°C]","Core #1 Distance to TjMAX [°C]","Core #2 Distance to TjMAX [°C]","Core #3 Distance to TjMAX [°C]","Core Max [°C]","Core #0 Thermal Throttling [Yes/No]","Core #1 Thermal Throttling [Yes/No]","Core #2 Thermal Throttling [Yes/No]","Core #3 Thermal Throttling [Yes/No]","Core #0 Critical Temperature [Yes/No]","Core #1 Critical Temperature [Yes/No]","Core #2 Critical Temperature [Yes/No]","Core #3 Critical Temperature [Yes/No]","Core #0 Power Limit Exceeded [Yes/No]","Core #1 Power Limit Exceeded [Yes/No]","Core #2 Power Limit Exceeded [Yes/No]","Core #3 Power Limit Exceeded [Yes/No]","Package/Ring Thermal Throttling [Yes/No]","Package/Ring Critical Temperature [Yes/No]","Package/Ring Power Limit Exceeded [Yes/No]","CPU Package [°C]","CPU IA Cores [°C]","CPU GT Cores (Graphics) [°C]","CPU Package Power [W]","IA Cores Power [W]","Total DRAM Power [W]","Core #0 Thread 0 C0 Residency [%]","Core #1 Thread 0 C0 Residency [%]","Core #2 Thread 0 C0 Residency [%]","Core #3 Thread 0 C0 Residency [%]","Core #0 C3 Residency [%]","Core #1 C3 Residency [%]","Core #2 C3 Residency [%]","Core #3 C3 Residency [%]","Core #0 C7 Residency [%]","Core #1 C7 Residency [%]","Core #2 C7 Residency [%]","Core #3 C7 Residency [%]","Memory Clock [MHz]","Memory Clock Ratio [x]","Tcas [T]","Trcd [T]","Trp [T]","Tras [T]","Trfc [T]","Command Rate [T]","IA: PROCHOT [Yes/No]","IA: Thermal Event [Yes/No]","IA: DDR RAPL [Yes/No]","IA: PCS (PECI) [Yes/No]","IA: Residency State Regulation [Yes/No]","IA: Running Average Thermal Limit [Yes/No]","IA: VR Thermal Alert [Yes/No]","IA: VR TDC [Yes/No]","IA: Electrical Design Point/Other (ICCmax,PL4,SVID,DDR RAPL) [Yes/No]","IA: Package-Level RAPL/PBM PL1 [Yes/No]","IA: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","IA: Max Turbo Limit [Yes/No]","IA: Turbo Attenuation (MCT) [Yes/No]","GT: Thermal Event [Yes/No]","GT: DDR RAPL [Yes/No]","GT: Residency State Regulation [Yes/No]","GT: Running Average Thermal Limit [Yes/No]","GT: VR Thermal Alert [Yes/No]","GT: VR TDC [Yes/No]","GT: Max VR Voltage, ICCmax, PL4 [Yes/No]","GT: Domain-Level PBM PLGT [Yes/No]","GT: Package-Level RAPL/PBM PL1 [Yes/No]","GT: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","GT: Inefficient Operation [Yes/No]","GT: Fuses limit [Yes/No]","RING: Residency State Regulation [Yes/No]","RING: VR Thermal Alert [Yes/No]","RING: VR TDC [Yes/No]","RING: Max VR Voltage, ICCmax, PL4 [Yes/No]","RING: Package-Level RAPL/PBM PL1 [Yes/No]","RING: Package-Level RAPL/PBM PL2,PL3 [Yes/No]","T2 [°C]","Motherboard [°C]","Temp3 [°C]","Temp4 [°C]","Temp5 [°C]","Temp6 [°C]","CPU (PECI) [°C]","CPU [°C]","Vcore [V]","+5V [V]","AVCC [V]","3VCC [V]","+12V [V]","VCOREREFIN [V]","VIN4 [V]","3VSB [V]","VBAT [V]","VTT [V]","VIN5 [V]","VCCSA [V]","CPU VCCIO [V]","VIN3 [V]","VIN7 [V]","Chassis1 [RPM]","CPU [RPM]","Drive Temperature [°C]","Drive Airflow Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Drive Temperature [°C]","Drive Remaining Life [%]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Total Host Writes [GB]","Total Host Reads [GB]","Drive Temperature [°C]","Drive Failure [Yes/No]","Drive Warning [Yes/No]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","Read Activity [%]","Write Activity [%]","Total Activity [%]","Read Rate [MB/s]","Write Rate [MB/s]","Read Total [MB]","Write Total [MB]","GPU Thermal Diode [°C]","GPU Core Voltage (VDDC) [V]","GPU Fan [RPM]","GPU Core Current [A]","GPU Core Power [W]","GPU Chip Power [W]","GPU Clock [MHz]","GPU Memory Clock [MHz]","GPU Utilization [%]","GPU D3D Usage [%]","GPU Memory Controller Utilization [%]","GPU Fan Speed [%]","GPU D3D Memory Dedicated [MB]","GPU D3D Memory Dynamic [MB]","PCIe Link Speed [GT/s]","GPU Memory Errors []","GPU VRM Temperature1 [°C]","GPU VRM Temperature2 [°C]","GPU VRM Voltage Out (VOUT/VID) [V]","GPU VRM Voltage In (VIN/+12V) [V]","GPU VRM Current In (IIN) [A]","GPU VRM Current Out (IOUT) [A]","Total DL [MB]","Total UP [MB]","Total DL [MB]","Total UP [MB]","Current DL rate [KB/s]","Current UP rate [KB/s]","Total Errors []","GPU VRM Power In (PIN) [W]","GPU VRM Power Out (POUT) [W]",
20.2.2017,17:55:56.415,7708,11029,41.1,6122,10183,37.5,0.0,1.093,1.097,1.089,1.097,3290.3,3290.3,3290.3,3290.3,99.7,3290.3,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,52,58,46,45,48,42,54,55,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,56,57,46.163,41.995,2.913,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,39,102,100,96,107,62,57,1.104,5.080,3.408,3.360,11.808,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.160,0.176,976,1244,33,33,No,No,55,100.0,No,No,2599,5272,37,No,No,0.0,0.0,0.0,0.000,0.000,4116,546,0.0,0.1,0.1,0.000,0.016,921,9,0.0,0.0,0.0,0.000,0.000,0,0,79,1.056,2199,85.078,89.864,114.141,1160.0,2000.0,99.0,100.0,57.0,53.0,564,63,8.0,0,82.0,26.0,1.122,0.002,0.429,56.000,0,0,28,3,0.000,0.000,0,0.375,-38.500,
20.2.2017,17:55:56.846,7708,11029,41.1,6122,10183,37.5,0.0,1.112,1.105,1.105,1.099,3290.3,3290.3,3290.3,3290.3,99.7,3290.3,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,58,61,45,45,42,39,55,55,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,58,57,47.651,43.504,3.138,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,39,102,100,96,107,61,56,1.104,5.040,3.408,3.360,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.160,0.176,976,1244,33,33,No,No,55,100.0,No,No,2599,5272,37,No,No,0.0,0.3,0.3,0.000,0.033,4116,546,0.0,0.0,0.0,0.000,0.000,921,9,0.0,0.0,0.0,0.000,0.000,0,0,79,1.056,2195,97.453,102.935,114.988,1160.0,2000.0,99.0,100.0,74.0,53.0,564,63,8.0,0,82.0,26.0,0.047,0.002,0.429,55.000,0,0,28,3,0.000,0.000,0,80.125,59.563,
20.2.2017,17:55:57.332,7708,11029,41.1,6122,10183,37.5,0.0,1.126,1.121,1.093,1.121,3290.3,3290.3,3290.3,3290.3,99.7,3290.3,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,54,58,46,45,46,42,54,55,58,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,61,57,51.163,46.739,3.507,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,39,103,100,96,107,62,56,1.120,5.040,3.408,3.360,11.808,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.160,0.176,961,1227,33,33,No,No,55,100.0,No,No,2599,5272,37,No,No,0.0,0.0,0.0,0.000,0.008,4116,546,0.0,0.0,0.0,0.000,0.000,921,9,0.0,0.0,0.0,0.000,0.000,0,0,79,1.056,2204,94.359,99.667,114.578,1160.0,2000.0,100.0,100.0,78.0,53.0,564,63,8.0,0,82.0,26.0,1.055,11.938,0.460,93.250,0,0,28,3,0.085,0.614,0,80.125,63.438,
20.2.2017,17:55:57.781,7712,11025,41.1,6126,10179,37.5,0.0,1.105,1.097,1.106,1.110,3295.2,3295.2,3295.2,3295.2,99.9,3295.2,998.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,58,61,43,45,42,39,57,55,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,61,57,48.139,43.916,3.243,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,39,102,100,96,107,62,56,1.120,5.040,3.408,3.360,11.808,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.160,0.176,961,1227,33,33,No,No,55,100.0,No,No,2599,5272,37,No,No,0.0,0.0,0.0,0.000,0.000,4116,546,0.0,0.1,0.1,0.000,0.018,921,9,0.0,0.0,0.0,0.000,0.000,0,0,79,1.119,2203,103.641,115.948,115.102,1225.0,2000.0,100.0,100.0,76.0,53.0,568,63,8.0,0,82.0,26.0,1.055,11.938,6.781,93.250,0,0,28,3,0.116,0.280,0,77.500,58.500,
20.2.2017,17:55:58.215,7712,11025,41.1,6126,10179,37.5,0.0,1.113,1.113,1.099,1.094,3292.7,3292.7,3292.7,3292.7,99.8,3292.7,997.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,53,57,46,46,47,43,54,54,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,57,57,48.035,43.701,3.228,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.3,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,39,102,100,96,107,62,58,1.104,5.040,3.408,3.360,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.160,0.176,946,1207,33,33,No,No,55,100.0,No,No,2599,5272,37,No,No,0.0,0.0,0.0,0.000,0.000,4116,546,0.0,0.0,0.0,0.000,0.000,921,9,0.0,0.0,0.0,0.000,0.000,0,0,79,1.050,2199,86.625,90.956,114.211,1160.0,2000.0,100.0,100.0,71.0,53.0,568,63,8.0,0,82.0,26.0,1.054,11.938,6.781,56.000,0,0,28,3,0.000,0.706,0,93.000,-11.172,
20.2.2017,17:55:58.643,7713,11024,41.1,6126,10179,37.5,0.0,1.120,1.089,1.093,1.114,3294.4,3294.4,3294.4,3294.4,99.8,3294.4,998.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,53,55,45,45,47,45,55,55,55,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,57,57,46.735,42.605,3.069,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,39,102,100,96,107,62,58,1.120,5.040,3.408,3.344,11.808,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.160,0.176,946,1207,33,33,No,No,55,100.0,No,No,2599,5272,37,No,No,0.0,0.0,0.0,0.000,0.000,4116,546,0.0,0.0,0.0,0.000,0.000,921,9,0.0,0.0,0.0,0.000,0.000,0,0,79,1.056,2195,94.359,99.667,114.195,1160.0,2000.0,98.0,100.0,72.0,53.0,568,63,8.0,0,82.0,26.0,1.055,11.938,6.781,216.250,0,0,28,3,0.997,0.123,0,93.000,59.563,
20.2.2017,17:55:59.180,7717,11020,41.1,6128,10177,37.5,0.0,1.106,1.095,1.097,1.095,3292.7,3292.7,3292.7,3292.7,99.8,3292.7,997.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,55,60,45,46,45,40,55,54,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,57,57,49.554,45.239,3.433,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.3,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,39,103,100,96,107,62,58,1.120,5.040,3.408,3.344,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.160,0.176,970,1232,33,33,No,No,55,100.0,No,No,2599,5272,37,No,No,0.0,4.9,4.9,0.000,1.997,4116,547,0.0,0.1,0.1,0.000,0.008,921,9,0.0,0.0,0.0,0.000,0.000,0,0,79,1.056,2204,88.172,93.132,112.941,1160.0,2000.0,6.0,100.0,2.0,53.0,568,63,8.0,0,82.0,16.0,1.055,11.938,6.781,216.250,0,0,28,3,0.363,0.863,0,93.000,100.000,
20.2.2017,17:55:59.619,7716,11021,41.1,6128,10177,37.5,0.0,1.125,1.105,1.094,1.094,3290.3,3290.3,3290.3,3290.3,99.7,3290.3,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,51,60,44,45,49,40,56,55,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,61,57,50.267,45.921,3.509,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,39,103,100,96,107,62,57,1.120,5.040,3.408,3.344,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.160,0.176,970,1232,33,33,No,No,55,100.0,No,No,2599,5272,37,No,No,0.3,0.0,0.3,0.063,0.008,4116,547,0.0,0.1,0.1,0.000,0.017,921,9,0.0,0.0,0.0,0.000,0.000,0,0,79,1.119,2203,106.734,119.409,114.895,1225.0,2000.0,100.0,100.0,75.0,53.0,571,63,8.0,0,82.0,16.0,1.056,0.872,6.781,89.250,0,0,28,3,251.186,9.395,0,-8.500,57.063,
20.2.2017,17:56:0.132,7749,10988,41.3,6127,10178,37.5,0.0,1.105,1.094,1.094,1.098,3292.7,3292.7,3292.7,3292.7,99.8,3292.7,997.8,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,57,57,44,46,43,43,56,54,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,60,57,49.377,45.099,3.425,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.3,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,39,102,100,96,107,62,57,1.104,5.040,3.408,3.344,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.160,0.176,971,1238,33,33,No,No,55,100.0,No,No,2599,5272,37,No,No,0.0,0.0,0.0,0.000,0.000,4116,547,0.0,0.0,0.0,0.000,0.000,921,9,0.0,0.0,0.0,0.000,0.000,0,0,79,1.056,2195,91.266,96.399,114.449,1160.0,2000.0,94.0,100.0,71.0,53.0,571,63,8.0,0,82.0,16.0,1.054,0.872,6.781,186.500,0,0,28,3,0.129,0.596,0,74.500,62.625,
20.2.2017,17:56:0.573,7752,10985,41.3,6128,10177,37.5,0.0,1.103,1.107,1.124,1.095,3290.3,3290.3,3290.3,3290.3,99.7,3290.3,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,52,61,44,47,48,39,56,53,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,59,57,50.328,45.904,3.470,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,39,102,99,96,107,62,57,1.120,5.040,3.408,3.360,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.160,0.176,971,1238,33,33,No,No,55,100.0,No,No,2599,5272,37,No,No,0.0,5.6,5.6,0.000,0.346,4116,548,0.0,0.1,0.1,0.000,0.018,921,9,0.0,0.0,0.0,0.000,0.000,0,0,79,1.050,2195,92.812,97.453,113.992,1160.0,2000.0,100.0,100.0,76.0,53.0,571,63,8.0,0,82.0,26.0,1.054,0.872,7.250,-14.000,0,0,28,3,0.418,0.000,0,91.500,71.000,
20.2.2017,17:56:1.006,7756,10981,41.3,6129,10176,37.5,0.0,1.094,1.095,1.095,1.120,3290.3,3290.3,3290.3,3290.3,99.7,3290.3,997.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,56,57,45,47,44,43,55,53,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,59,57,50.311,45.982,3.513,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.5,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,39,102,100,96,107,62,57,1.120,5.040,3.408,3.344,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.160,0.176,957,1235,33,33,No,No,55,100.0,No,No,2599,5272,37,No,No,0.0,0.0,0.0,0.000,0.000,4116,548,0.0,0.0,0.0,0.000,0.000,921,9,0.0,0.0,0.0,0.000,0.000,0,0,79,1.056,2186,91.266,96.399,113.766,1160.0,2000.0,93.0,100.0,70.0,53.0,571,63,8.0,0,82.0,26.0,1.119,11.906,7.250,59.500,0,0,28,3,0.000,0.997,0,74.500,63.125,
20.2.2017,17:56:1.438,7756,10981,41.3,6129,10176,37.5,0.0,1.095,1.114,1.119,1.094,3293.6,3293.6,3293.6,3293.6,99.8,3293.6,998.1,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,57,60,45,45,43,40,55,55,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,61,57,50.516,46.166,3.502,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.6,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,39,102,100,96,107,62,57,1.120,5.040,3.408,3.344,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.160,0.176,957,1235,33,33,No,No,55,100.0,No,No,2599,5272,37,No,No,0.0,0.0,0.0,0.000,0.009,4116,548,0.0,0.0,0.0,0.000,0.000,921,9,0.0,0.0,0.0,0.000,0.000,0,0,79,1.056,2186,86.625,91.498,114.137,1160.0,2000.0,88.0,100.0,54.0,53.0,571,63,8.0,0,82.0,26.0,1.119,11.938,7.438,93.250,0,0,28,3,0.514,0.000,0,90.750,69.875,
20.2.2017,17:56:1.884,7756,10981,41.3,6129,10176,37.5,0.0,1.122,1.113,1.095,1.092,3291.1,3291.1,3291.1,3291.1,99.7,3291.1,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,57,62,44,46,43,38,56,54,62,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,63,61,57,50.299,45.947,3.572,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,39,103,100,96,107,62,57,1.120,5.040,3.408,3.344,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.160,0.176,976,1246,33,33,No,No,55,100.0,No,No,2599,5272,37,No,No,0.0,0.0,0.0,0.000,0.000,4116,548,0.0,0.1,0.1,0.000,0.018,921,9,0.0,0.0,0.0,0.000,0.000,0,0,79,1.050,2186,77.344,81.211,114.727,1160.0,2000.0,93.0,100.0,66.0,53.0,571,63,8.0,0,82.0,26.0,1.055,11.938,7.438,54.500,0,0,28,3,0.000,0.680,0,81.625,59.563,
20.2.2017,17:56:2.314,7755,10982,41.3,6129,10176,37.5,0.0,1.130,1.131,1.095,1.104,3291.9,3291.9,3291.9,3291.9,99.8,3291.9,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,53,61,44,46,47,39,56,54,61,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,59,57,51.232,46.817,3.494,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,39,102,99,96,107,62,57,1.120,5.040,3.408,3.344,11.808,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.160,0.176,976,1246,33,33,No,No,55,100.0,No,No,2599,5272,37,No,No,0.0,0.0,0.0,0.000,0.000,4116,548,0.0,0.0,0.0,0.000,0.000,921,9,0.0,0.0,0.0,0.000,0.000,0,0,79,1.063,2186,85.078,90.396,113.957,1160.0,2000.0,99.0,100.0,75.0,53.0,571,63,8.0,0,82.0,26.0,1.055,11.906,15.188,29.000,0,0,28,3,0.000,0.000,0,81.625,59.563,
20.2.2017,17:56:2.748,7756,10981,41.3,6130,10175,37.5,0.0,1.108,1.095,1.097,1.116,3295.2,3295.2,3295.2,3295.2,99.9,3295.2,998.5,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,50,60,45,46,50,40,55,54,60,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,59,57,49.934,45.546,3.528,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1065.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,39,102,100,96,107,62,57,1.120,5.080,3.408,3.344,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.160,0.176,966,1231,33,33,No,No,55,100.0,No,No,2599,5272,37,No,No,0.0,0.0,0.0,0.000,0.000,4116,548,0.0,0.0,0.0,0.000,0.000,921,9,0.0,0.0,0.0,0.000,0.000,0,0,79,1.119,2186,105.187,117.679,114.898,1225.0,2000.0,100.0,100.0,78.0,53.0,571,63,8.0,0,82.0,26.0,1.049,0.997,6.656,56.500,0,0,28,3,78.560,3.246,0,0.001,57.125,
20.2.2017,17:56:3.234,7756,10981,41.3,6130,10175,37.5,0.0,1.091,1.100,1.095,1.094,3291.1,3291.1,3291.1,3291.1,99.7,3291.1,997.3,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,57,57,45,46,43,43,55,54,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,61,57,50.969,46.585,3.479,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1063.8,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,39,102,100,96,107,62,57,1.120,5.040,3.408,3.360,11.808,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.160,0.176,966,1231,33,33,No,No,55,100.0,No,No,2599,5272,37,No,No,0.0,5.3,5.3,0.000,0.182,4116,548,0.0,0.1,0.1,0.000,0.008,921,9,0.0,0.0,0.0,0.000,0.000,0,0,79,1.125,2182,105.187,118.336,114.488,1225.0,2000.0,84.0,100.0,46.0,53.0,571,63,8.0,0,82.0,26.0,2.248,0.997,6.656,59.500,0,0,28,3,0.000,0.615,0,80.125,57.125,
20.2.2017,17:56:3.668,7755,10982,41.3,6130,10176,37.5,0.0,1.101,1.114,1.109,1.100,3291.9,3291.9,3291.9,3291.9,99.8,3291.9,997.6,100.0,100.0,100.0,100.0,100.0,100.0,100.0,33,33,33,33,33,55,57,45,46,45,43,55,54,57,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,62,57,57,50.493,46.161,3.493,100.0,100.0,100.0,100.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1064.1,10.67,15,15,15,35,278,2,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,57,39,102,100,96,107,62,57,1.120,5.040,3.408,3.344,11.904,0.192,0.760,3.392,3.216,0.976,0.192,0.168,0.176,0.160,0.176,956,1230,33,33,No,No,55,100.0,No,No,2599,5272,37,No,No,0.0,0.0,0.0,0.000,0.008,4116,548,0.0,0.0,0.0,0.000,0.000,921,9,0.0,0.0,0.0,0.000,0.000,0,0,79,1.050,2182,92.812,97.453,114.156,1160.0,2000.0,100.0,100.0,79.0,53.0,573,63,8.0,0,82.0,26.0,2.248,11.938,0.431,54.500,0,0,28,3,13.395,1.081,0,70.250,57.125,
